polygon_id,polygon_name,point_id,point_name,point_wikidata_id
7958146,Macroregiunea Trei,462256209,Păuleștii Noi,Q12140359
7958146,Macroregiunea Trei,422879811,Cerbu,Q12169569
7958146,Macroregiunea Trei,462602525,Belciug,Q12081825
7958146,Macroregiunea Trei,411271462,Vărbila,Q12088673
7958146,Macroregiunea Trei,448215999,Valea Leurzii,Q12087479
7958146,Macroregiunea Trei,463190097,Negrenii de Sus,Q12133137
7958146,Macroregiunea Trei,175777615,Filipeștii de Pădure,Q14070781
7958146,Macroregiunea Trei,422880239,Vrănești,Q12090832
7958146,Macroregiunea Trei,462259175,Mălăeștii de Jos,Q12122391
7958146,Macroregiunea Trei,2042613630,Popești-Leordeni,Q926163
7958146,Macroregiunea Trei,422880838,Purcăreni,Q12145598
7958146,Macroregiunea Trei,463189988,Scurtu-Slăvești,Q12153464
7958146,Macroregiunea Trei,893207785,Biserica Ortodoxă „Sf.Nicolae - Rusă”,Q2502307
7958146,Macroregiunea Trei,460184467,Brădățel,Q12084730
7958146,Macroregiunea Trei,257093517,Voluntari,Q639520
7958146,Macroregiunea Trei,463180429,Hăbud,Q12167131
7958146,Macroregiunea Trei,4505417867,Muzeul Municipiului București,Q12404278
7958146,Macroregiunea Trei,422880524,Bărbălani,Q12081945
7958145,Macroregiunea Unu,460361848,Maia,Q713858
7958145,Macroregiunea Unu,460371530,Morțești,Q7312779
7958145,Macroregiunea Unu,447919788,Romuli,Q221069
7958145,Macroregiunea Unu,460203648,Valea lui Antaloc,Q595826
7958145,Macroregiunea Unu,300736613,Odoreu,Q1093639
7958145,Macroregiunea Unu,463186234,Solona,Q375377
7958145,Macroregiunea Unu,9069875413,Tonciu,Q755735
7958145,Macroregiunea Unu,462245026,Handalu Ilbei,Q1096554
7958145,Macroregiunea Unu,463186540,Dorolț,Q1188950
7958145,Macroregiunea Unu,462243373,Tăuții-Măgherăuș,Q930102
7958145,Macroregiunea Unu,463184819,Bocșa,Q1078043
7958145,Macroregiunea Unu,460204112,Nicoleni,Q714775
7958145,Macroregiunea Unu,460374283,Ardeova,Q730629
7958145,Macroregiunea Unu,447919140,Malin,Q658475
7958145,Macroregiunea Unu,460352522,Murgești,Q840047
7958145,Macroregiunea Unu,279115458,Jacu,Q221523
7958145,Macroregiunea Unu,261915002,Rimetea,Q935515
7958145,Macroregiunea Unu,422870117,Săgagea,Q629541
7958145,Macroregiunea Unu,454145794,Abram,Q15617468
7958145,Macroregiunea Unu,274683013,Supuru de Jos,Q16427266
7958145,Macroregiunea Unu,7606662500,Michael Kis Misztótfalusi,Q1177974
7958145,Macroregiunea Unu,9084828893,Blumăna,Q12722799
7958145,Macroregiunea Unu,462245730,Rona de Jos,Q679178
7958145,Macroregiunea Unu,447917524,Orheiu Bistriței,Q830597
7958145,Macroregiunea Unu,463186948,Dindeștiu Mic,Q754344
7958145,Macroregiunea Unu,447917476,Căianu Mare,Q3893427
7958145,Macroregiunea Unu,460359341,Gănești,Q1090407
7958145,Macroregiunea Unu,460360983,Ivănești,Q1105902
7958145,Macroregiunea Unu,460354178,Culpiu,Q713976
7958145,Macroregiunea Unu,461604511,Chiuruș,Q727390
7958145,Macroregiunea Unu,280526461,Ip,Q1027794
7958145,Macroregiunea Unu,463186462,Ady Endre,Q713651
7958145,Macroregiunea Unu,463186761,Noroieni,Q819392
7958145,Macroregiunea Unu,454121847,Velț,Q852135
7958145,Macroregiunea Unu,454155326,Vălani de Pomezeu,Q754955
13137186,Tigveni,422881514,Bălilești,Q12081849
7958145,Macroregiunea Unu,57772848,Turda,Q209809
7958145,Macroregiunea Unu,462243078,Ocoliș,Q724810
7958145,Macroregiunea Unu,422870801,Căpud,Q755900
7958145,Macroregiunea Unu,454155684,Sudrigiu,Q754128
7958145,Macroregiunea Unu,460359583,Tirimia,Q509065
7958145,Macroregiunea Unu,460203312,Crișeni,Q713991
7958145,Macroregiunea Unu,422871040,Văsești,Q7664943
7958145,Macroregiunea Unu,422871091,Toțești,Q11272134
7958145,Macroregiunea Unu,283175990,Hălchiu,Q15244568
7958145,Macroregiunea Unu,462246269,Arieșu de Pădure,Q723965
7958145,Macroregiunea Unu,461608367,Valea Mică,Q1111365
7958145,Macroregiunea Unu,462244264,Arieșu de Câmp,Q573024
7958145,Macroregiunea Unu,413584503,Sântionlunca,Q714482
7958145,Macroregiunea Unu,454155329,Budoi,Q302801
7958145,Macroregiunea Unu,460362558,Gălățeni,Q367088
7958145,Macroregiunea Unu,262691447,Dipșa,Q220776
7958145,Macroregiunea Unu,460364109,Valea Glodului,Q1401136
7958145,Macroregiunea Unu,463187131,Valea Seacă,Q754239
7958145,Macroregiunea Unu,460374421,Boteni,Q820740
7958145,Macroregiunea Unu,422869990,Cistei,Q425691
9695113,Valea Stanciului,461882993,Valea Stanciului,Q2465429
7958145,Macroregiunea Unu,460353434,Filpișu Mic,Q736008
7958145,Macroregiunea Unu,463186726,Chilia,Q1241867
9964680,Horlești,264217233,Scoposeni,Q12153320
7958145,Macroregiunea Unu,462243625,Nistru,Q724654
7958145,Macroregiunea Unu,454123083,Prod,Q719788
7958145,Macroregiunea Unu,460354390,Chețani,Q1090051
7958145,Macroregiunea Unu,460376174,Sânpaul,Q1076069
7958145,Macroregiunea Unu,422868520,Budăiești,Q12085240
7958145,Macroregiunea Unu,264224275,Șieu-Odorhei,Q1093101
7958145,Macroregiunea Unu,259412358,Șieu,Q913172
7958145,Macroregiunea Unu,265911487,Măluț,Q3894721
7958145,Macroregiunea Unu,422870620,Căpâlna,Q1166604
7958145,Macroregiunea Unu,460375432,Ciubăncuța,Q4967522
7958145,Macroregiunea Unu,454126434,Soroștin,Q753215
7958145,Macroregiunea Unu,454145792,Vărzarii de Jos,Q599126
7958145,Macroregiunea Unu,449290005,Cincșor,Q834503
7958145,Macroregiunea Unu,422869566,Dobrești,Q7473786
7958145,Macroregiunea Unu,422869480,Mesentea,Q755761
7958145,Macroregiunea Unu,422869349,Cucuta,Q12115611
11349327,Ceru-Băcăinți,422869349,Cucuta,Q12115611
7958145,Macroregiunea Unu,460362413,Vădaș,Q714455
7958145,Macroregiunea Unu,460376550,Valea Groșilor,Q3890091
7958145,Macroregiunea Unu,460203125,Carpitus,Q1123554
9714863,Corlățel,460206272,Valea Anilor,Q12087401
7958145,Macroregiunea Unu,447917430,Budacu de Jos,Q1188965
7958145,Macroregiunea Unu,463185659,Valea Loznei,Q3891141
7958145,Macroregiunea Unu,460204011,Gârciu,Q663664
7958145,Macroregiunea Unu,460363698,Dileu Nou,Q740248
7958145,Macroregiunea Unu,287216184,Baciu,Q222953
7958145,Macroregiunea Unu,454150011,Cuieșd,Q588023
7958145,Macroregiunea Unu,454153135,Cusuiuș,Q755322
7958145,Macroregiunea Unu,454151184,Cherechiu,Q2351082
7958145,Macroregiunea Unu,422870834,Gura Sohodol,Q12098489
7958145,Macroregiunea Unu,422870257,Tonea,Q11756269
7958145,Macroregiunea Unu,460203649,Valea Boroș,Q835244
7958145,Macroregiunea Unu,460204109,Cobătești,Q713833
7958145,Macroregiunea Unu,309849490,Boghiș,Q169944
7958145,Macroregiunea Unu,2056665932,Cascada Moara Dracului,Q12723591
7958145,Macroregiunea Unu,460103500,Racoș,Q3416330
7958145,Macroregiunea Unu,460359382,Sub Pădure,Q725557
7958145,Macroregiunea Unu,463186142,Buzaș,Q730972
7958145,Macroregiunea Unu,422870398,Runc,Q4151024
7958145,Macroregiunea Unu,447916628,Slătinița,Q581460
7958145,Macroregiunea Unu,422869899,După Deal,Q11110676
7958145,Macroregiunea Unu,463186083,Pericei,Q1189452
7958145,Macroregiunea Unu,460203546,Ditrău,Q906482
7958145,Macroregiunea Unu,460374125,Jucu de Sus,Q3890105
7958145,Macroregiunea Unu,454156305,Valea Cerului,Q872426
7958145,Macroregiunea Unu,447918165,Mireș,Q753831
7958145,Macroregiunea Unu,447918333,Ivăneasa,Q547832
7958145,Macroregiunea Unu,259180527,Alunișul,Q824536
7958145,Macroregiunea Unu,463186464,Ghilești,Q631685
7958145,Macroregiunea Unu,463185411,Ileanda,Q1093266
7958145,Macroregiunea Unu,460359809,Iara de Mureș,Q734465
7958145,Macroregiunea Unu,460203556,Făgețel,Q855549
7958145,Macroregiunea Unu,422870335,Fața-Lăzești,Q4151206
7958145,Macroregiunea Unu,454151188,Chiraleu,Q223236
7958146,Macroregiunea Trei,2634652661,Muzeul Băncii Naționale a României,Q18542176
7958146,Macroregiunea Trei,422879943,Valea lui Enache,Q12087676
7958146,Macroregiunea Trei,6761480255,Nucșoara,Q12134488
7958146,Macroregiunea Trei,422880578,Negești,Q12133181
7958146,Macroregiunea Trei,8738543023,Taco Bell,Q5005422
7958146,Macroregiunea Trei,422880041,Zuvelcați,Q12107196
7958146,Macroregiunea Trei,463189602,Furculești,Q2720630
7958146,Macroregiunea Trei,462258588,Ghioșești,Q12099020
7958146,Macroregiunea Trei,460204645,Broșteni,Q12085025
7958146,Macroregiunea Trei,462584092,Ocina de Sus,Q12137064
7958146,Macroregiunea Trei,462604434,Zănoaga,Q12106635
7958146,Macroregiunea Trei,422880807,Huluba,Q12168004
7958146,Macroregiunea Trei,448203606,Buzoeni,Q12085460
7958146,Macroregiunea Trei,463190017,Slobozia Mândra,Q2606757
7958146,Macroregiunea Trei,460187501,Perșinari,Q12737800
12570514,Bereni,460361847,Eremieni,Q713967
7958146,Macroregiunea Trei,460202731,Căscioarele,Q12109704
7958146,Macroregiunea Trei,369008912,Gura Vadului,Q14078051
7958146,Macroregiunea Trei,344862611,Răzvani,Q12147394
7958146,Macroregiunea Trei,156757747,Vărbilău,Q6467336
7958146,Macroregiunea Trei,422880831,Rudeni,Q12149117
7958146,Macroregiunea Trei,247178572,Mânăstirea,Q12123430
7958146,Macroregiunea Trei,448351332,Nicolae Bălcescu,Q12134618
7958146,Macroregiunea Trei,422881577,Bucșenești-Lotași,Q12085544
7958146,Macroregiunea Trei,448215203,Săvești,Q12151447
7958146,Macroregiunea Trei,463189954,Săceni,Q2604543
7958146,Macroregiunea Trei,460202755,Icoana,Q12074144
7958146,Macroregiunea Trei,462609418,Vadu Săpat,Q6465501
7958146,Macroregiunea Trei,462601703,Plai,Q12140690
7958146,Macroregiunea Trei,463189515,Dracea,Q2549857
7958146,Macroregiunea Trei,463189714,Măgura,Q2720649
7958146,Macroregiunea Trei,460188687,Suduleni,Q12158578
7958146,Macroregiunea Trei,463189259,Tecuci,Q12160342
9714849,Tâmna,460206742,Pavăț,Q12137270
7958146,Macroregiunea Trei,2486324769,Hanul Manuc,Q1159652
7958146,Macroregiunea Trei,463189786,Gârdești,Q12095967
7958146,Macroregiunea Trei,422880935,Cătunași,Q12109722
7958146,Macroregiunea Trei,422881337,Odăeni,Q12135241
7958146,Macroregiunea Trei,462254197,Bărcănești,Q12082303
7958146,Macroregiunea Trei,422880472,Leicești,Q12117525
7958146,Macroregiunea Trei,448351454,Fântâna Doamnei,Q12165723
7958146,Macroregiunea Trei,460204475,Copuzu,Q12112717
9845417,Budești,463264473,Racovița,Q2332005
7958146,Macroregiunea Trei,448217716,Crângurile de Sus,Q12114844
7958146,Macroregiunea Trei,460204427,Buești,Q2539288
7958146,Macroregiunea Trei,242478520,Căciulați,Q12109753
7958146,Macroregiunea Trei,420785208,Slobozia Moară,Q975184
7958146,Macroregiunea Trei,460201751,Podu Ilfovățului,Q12141480
7958146,Macroregiunea Trei,463189862,Poeni,Q2549893
7958146,Macroregiunea Trei,422881262,Gliganu de Jos,Q12096250
7958146,Macroregiunea Trei,460185271,Ferestre,Q12165610
7958146,Macroregiunea Trei,422879996,Brabeți,Q12084515
7958146,Macroregiunea Trei,460184818,Ghergani,Q12095784
7958146,Macroregiunea Trei,460201772,Podul Doamnei,Q12141486
10487104,Vădeni,258326284,Vădeni,Q2535722
7958146,Macroregiunea Trei,460201770,Clejani,Q2465969
7958146,Macroregiunea Trei,304662181,Dospinești,Q12102210
7958146,Macroregiunea Trei,463189266,Sericu,Q12152443
7958146,Macroregiunea Trei,422881469,Ungureni,Q12164586
7958146,Macroregiunea Trei,462595527,Nucet,Q12134517
7958146,Macroregiunea Trei,422879667,Izvorani,Q12074027
7958145,Macroregiunea Unu,463186346,Căpleni,Q379146
7958145,Macroregiunea Unu,454151187,Chișlaz,Q1189440
7958145,Macroregiunea Unu,460376151,Sânmărtin,Q12152838
7958145,Macroregiunea Unu,422870018,Duduieni,Q4221789
7958145,Macroregiunea Unu,460361534,Neagra,Q1219699
7958145,Macroregiunea Unu,454151612,Chijic,Q754971
7958145,Macroregiunea Unu,447918172,Piatra,Q753505
7958145,Macroregiunea Unu,460204226,Izvoare,Q761895
7958145,Macroregiunea Unu,422869722,Bucerdea Vinoasă,Q837227
7958145,Macroregiunea Unu,447919660,Rebrișoara,Q2470249
7958145,Macroregiunea Unu,462243518,Bozânta Mare,Q724671
7958145,Macroregiunea Unu,460203989,Eliseni,Q714072
7958145,Macroregiunea Unu,422869762,Snide,Q7420201
7958145,Macroregiunea Unu,460371465,Copru,Q753473
7958145,Macroregiunea Unu,460375577,Osoi,Q720827
7958145,Macroregiunea Unu,454151748,Crâncești,Q755355
7958145,Macroregiunea Unu,122338839,Măieruș,Q15267471
7958145,Macroregiunea Unu,262602724,Sarasău,Q645730
7958145,Macroregiunea Unu,130256450,Sâmbăta de Sus,Q15279376
7958145,Macroregiunea Unu,422870574,Sălciua de Sus,Q3893080
7958145,Macroregiunea Unu,422869982,Remetea,Q1224583
7958145,Macroregiunea Unu,454146646,Parhida,Q724836
7958145,Macroregiunea Unu,460359759,Merișor,Q734882
7958145,Macroregiunea Unu,422871022,Ciocașu,Q4967572
7958145,Macroregiunea Unu,460203443,Ghiurche,Q1030584
1295596,,422869919,Tomești,Q10863026
7958145,Macroregiunea Unu,422869919,Tomești,Q10863026
7958145,Macroregiunea Unu,300741340,Sătmărel,Q838463
11318520,Petreștii de Jos,261864381,Petreștii de Sus,Q829490
7958145,Macroregiunea Unu,261864381,Petreștii de Sus,Q829490
7958145,Macroregiunea Unu,462245233,Dumbrăvița,Q1079485
7958145,Macroregiunea Unu,422869532,Reciu,Q846243
7958145,Macroregiunea Unu,460371595,Chinteni,Q719714
7958145,Macroregiunea Unu,2448366142,Biserica de lemn din Gârbău Dejului,Q18540660
7958145,Macroregiunea Unu,454156266,Chioag,Q598280
7958145,Macroregiunea Unu,454153898,Apateu,Q755437
7958145,Macroregiunea Unu,422870528,Dăroaia,Q12100555
7958145,Macroregiunea Unu,460370291,Buza,Q1076348
7958145,Macroregiunea Unu,460352903,Valea Mare,Q1215233
7958145,Macroregiunea Unu,422868562,Potionci,Q12142911
7958145,Macroregiunea Unu,9126490038,,Q388592
7958145,Macroregiunea Unu,463185624,Vălișoara,Q729910
7958145,Macroregiunea Unu,460360792,Lechința,Q264041
7958145,Macroregiunea Unu,454157687,Reghea,Q755328
7958145,Macroregiunea Unu,460361802,Bereni,Q1042533
7958145,Macroregiunea Unu,460372766,Igriția,Q4968734
7958145,Macroregiunea Unu,460359997,Hodac,Q1031616
7958145,Macroregiunea Unu,422868230,Boncești,Q9196545
7958145,Macroregiunea Unu,462247238,Buciumi,Q1328431
7958145,Macroregiunea Unu,422871267,Mereteu,Q12016349
7958145,Macroregiunea Unu,422871147,Vadu Moților,Q250889
7958145,Macroregiunea Unu,460363847,Luieriu,Q740603
7958145,Macroregiunea Unu,454150556,Goila,Q1011373
7958145,Macroregiunea Unu,422868687,Avram Iancu,Q1027854
7958145,Macroregiunea Unu,460204163,Ighiu,Q718330
7958145,Macroregiunea Unu,268485652,Vețca,Q1092574
7958145,Macroregiunea Unu,346146686,Prejmer,Q15273086
7958145,Macroregiunea Unu,454152374,Girișu de Criș,Q1022793
7958145,Macroregiunea Unu,454151656,Dernișoara,Q663978
7958145,Macroregiunea Unu,422870037,Secășel,Q752131
7958145,Macroregiunea Unu,463185004,Brebi,Q732200
7958145,Macroregiunea Unu,311511421,Porumbacu de Jos,Q678912
7958145,Macroregiunea Unu,463186390,Lunca Apei,Q1127914
7958145,Macroregiunea Unu,463185621,Purcăreț,Q731034
7958145,Macroregiunea Unu,300740938,Gerăușa,Q250877
7958145,Macroregiunea Unu,462245200,Costeni,Q755490
7958145,Macroregiunea Unu,460354936,Nima Milășelului,Q1111299
7958145,Macroregiunea Unu,447917515,Dumitrița,Q1110621
7958145,Macroregiunea Unu,422870017,Costești,Q4221730
7958145,Macroregiunea Unu,454155099,Pietroasa,Q1022812
7958145,Macroregiunea Unu,280529513,Răstoci,Q251444
7958145,Macroregiunea Unu,306021135,Iclănzel,Q1087224
7958145,Macroregiunea Unu,462247299,Ciolt,Q724373
7958145,Macroregiunea Unu,454150801,Suplacu de Tinca,Q755320
7958145,Macroregiunea Unu,460353204,Nandra,Q741172
7958145,Macroregiunea Unu,460352902,Țiptelnic,Q714347
7958145,Macroregiunea Unu,422869825,Isca,Q12075035
7958145,Macroregiunea Unu,454150394,Brădet,Q754817
7958145,Macroregiunea Unu,460203412,Inlăceni,Q714832
7958145,Macroregiunea Unu,463186247,Moiad,Q523353
7958145,Macroregiunea Unu,422868814,Cârăști,Q10858433
7958145,Macroregiunea Unu,422869746,Pliști,Q7385707
7958145,Macroregiunea Unu,447920112,Stupini,Q3889938
7958145,Macroregiunea Unu,114328005,Dumbrăveni,Q521108
7958145,Macroregiunea Unu,454146602,Niuved,Q724432
7958145,Macroregiunea Unu,461608448,Hătuica,Q713324
7958145,Macroregiunea Unu,447917576,Petriș,Q547433
7958145,Macroregiunea Unu,422870460,Curături,Q12115948
7958145,Macroregiunea Unu,269447769,Livezeni,Q1090416
7958145,Macroregiunea Unu,422870026,Purcăreți,Q3894333
7958145,Macroregiunea Unu,460370275,Coasta,Q823164
7958145,Macroregiunea Unu,463186385,Apa,Q773117
7958145,Macroregiunea Unu,265911380,Braniștea,Q1077572
7958145,Macroregiunea Unu,447920708,Fiad,Q728747
7958145,Macroregiunea Unu,463185179,Ugruțiu,Q738363
7958145,Macroregiunea Unu,462245527,Iadăra,Q725426
7958145,Macroregiunea Unu,2450792706,Biserica de Lemn din Strâmbu,Q18548216
7958145,Macroregiunea Unu,460204157,Recea,Q1252728
7958145,Macroregiunea Unu,460203803,Aldea,Q481628
7958145,Macroregiunea Unu,313688165,Șona,Q3892297
7958145,Macroregiunea Unu,448949190,Moșna,Q1075766
7958145,Macroregiunea Unu,460370882,Sâmboleni,Q586596
7958145,Macroregiunea Unu,422869736,Preluca,Q3641050
7958145,Macroregiunea Unu,454157709,Vârciorog,Q1087974
7958145,Macroregiunea Unu,460361079,Băița,Q536321
7958145,Macroregiunea Unu,460363738,Solovăstru,Q1031625
7958145,Macroregiunea Unu,422868936,Henig,Q258526
7958145,Macroregiunea Unu,447919952,Silivașu de Câmpie,Q1092666
7958145,Macroregiunea Unu,463185214,Căpâlna,Q727630
7958145,Macroregiunea Unu,441159206,Biserica fortificată din Viscri,Q16749640
7958145,Macroregiunea Unu,462243843,Valea Hotarului,Q585369
7958146,Macroregiunea Trei,463190117,Deparați,Q12100172
7958146,Macroregiunea Trei,422880772,Ciocanu,Q12170402
7958146,Macroregiunea Trei,448216441,Mereni,Q12122703
7958146,Macroregiunea Trei,422880825,Capu Piscului,Q12108413
7958146,Macroregiunea Trei,463190132,Viișoara,Q2721545
7958146,Macroregiunea Trei,422880721,Crivățu,Q12115191
7958146,Macroregiunea Trei,448217679,Crângurile de Jos,Q12114842
7958146,Macroregiunea Trei,343354649,Poroinica,Q12142506
7958146,Macroregiunea Trei,422880883,Aluniș,Q12077785
7958146,Macroregiunea Trei,283701370,Pietrele,Q12137204
7958146,Macroregiunea Trei,8743033293,Ambasada Republicii Peru,Q106888225
7958146,Macroregiunea Trei,420785207,Brezoaia,Q12084756
7958146,Macroregiunea Trei,422881486,Lungani,Q12118783
7958146,Macroregiunea Trei,463180837,Valea Largă,Q12087478
7958146,Macroregiunea Trei,462257882,Valea Târsei,Q12087637
7958146,Macroregiunea Trei,288148690,Ciofliceni,Q12170676
7958146,Macroregiunea Trei,295841294,Bascov,Q2484442
7958146,Macroregiunea Trei,463190116,Brătășani,Q12084798
7958146,Macroregiunea Trei,463189790,Piatra,Q2549953
7958146,Macroregiunea Trei,460186013,Căprioru,Q12109601
7958146,Macroregiunea Trei,422880121,Boțești,Q2534261
13140562,Boțești,422880121,Boțești,Q2534261
7958146,Macroregiunea Trei,2563285702,Muntenia,Q207388
7958146,Macroregiunea Trei,422880858,Zidurile,Q12107262
7958146,Macroregiunea Trei,8736101125,Nunțiatura apostolică,Q16583144
7958146,Macroregiunea Trei,422880537,Bălțata,Q12081809
7958146,Macroregiunea Trei,442879257,Vâlcelele,Q12089362
7958146,Macroregiunea Trei,264111285,Brănești,Q12084777
7958146,Macroregiunea Trei,422880801,Hârsești,Q1035798
7958146,Macroregiunea Trei,284177844,Frăsinetu de Jos,Q12166222
7958146,Macroregiunea Trei,448219758,Mija,Q12131007
7958146,Macroregiunea Trei,255520629,Tânganu,Q12161265
7958146,Macroregiunea Trei,280241493,Purani,Q12145591
7958146,Macroregiunea Trei,460184968,Săbiești,Q12151411
7958146,Macroregiunea Trei,775583873,Alexandria Nord,Q59578624
7958146,Macroregiunea Trei,460204651,Cătrunești,Q12109719
7958146,Macroregiunea Trei,385178766,Murgeanca,Q12130812
7958146,Macroregiunea Trei,462214596,Petrăchioaia,Q12140124
7958146,Macroregiunea Trei,422880116,Budeasa Mare,Q12085378
7958146,Macroregiunea Trei,8735016034,Ambasada Bosniei și Herțegovinei,Q106848053
7958146,Macroregiunea Trei,460202573,Radu Vodă,Q12146646
7958146,Macroregiunea Trei,210529131,Stăncești,Q12157701
11793347,Saligny,442286694,Făclia,Q12165539
7958146,Macroregiunea Trei,463189784,Belciug,Q12081827
7958146,Macroregiunea Trei,463180230,Mireșu Mare,Q12131552
7958146,Macroregiunea Trei,304662129,Sultanu,Q12158632
7958146,Macroregiunea Trei,422881361,Cotmeana,Q12113777
7958146,Macroregiunea Trei,280260150,Vasilați,Q12088040
7958146,Macroregiunea Trei,448216040,Hăbeni,Q12167127
7958146,Macroregiunea Trei,463189491,Ciolăneștii din Deal,Q12170431
7958146,Macroregiunea Trei,422880714,Cotu,Q12113823
7958146,Macroregiunea Trei,462619057,Priseaca,Q12145412
7958146,Macroregiunea Trei,448345745,Pițigaia,Q12146414
9833329,Tetoiu,463296119,Nenciulești,Q12133408
7958146,Macroregiunea Trei,343354054,Tomșani,Q12161917
7958146,Macroregiunea Trei,448359580,Solacolu,Q12154348
7958146,Macroregiunea Trei,463189601,Comoara,Q12112013
7958145,Macroregiunea Unu,454148368,Valea Mare de Criș,Q755025
7958145,Macroregiunea Unu,417676327,Belin,Q1071428
7958145,Macroregiunea Unu,7105508887,,Q388592
7958145,Macroregiunea Unu,460376774,Urca,Q755666
7958145,Macroregiunea Unu,460369852,Arghișu,Q723384
7958145,Macroregiunea Unu,461608797,Iarăș,Q371187
7958145,Macroregiunea Unu,318868476,Decebal,Q4969410
7958145,Macroregiunea Unu,462245572,Orțița,Q1126122
7958145,Macroregiunea Unu,422870830,Furduiești,Q12166409
7958145,Macroregiunea Unu,422869956,Decea,Q752048
7958145,Macroregiunea Unu,2043991331,Eriu-Sâncrai,Q728789
7958145,Macroregiunea Unu,462245530,Stejera,Q725265
11319221,Sichevița,461603090,Frăsiniș,Q890238
7958145,Macroregiunea Unu,463187041,Bicău,Q724038
7958145,Macroregiunea Unu,259415941,Glod,Q426912
7958145,Macroregiunea Unu,463186251,Lazuri,Q736987
7958145,Macroregiunea Unu,463186778,Micula,Q1087603
7958145,Macroregiunea Unu,463186378,Mihăieni,Q239981
7958145,Macroregiunea Unu,259165425,Șendroaia,Q1314773
7958145,Macroregiunea Unu,511021254,Creasta Cocoșului,Q12725886
7958145,Macroregiunea Unu,447919018,Mocod,Q3891798
7958145,Macroregiunea Unu,422868930,Bistra,Q804075
7958145,Macroregiunea Unu,460203633,Borzont,Q723162
7958145,Macroregiunea Unu,461608450,Mărtineni,Q714146
7958145,Macroregiunea Unu,460359624,Ceie,Q871239
7958145,Macroregiunea Unu,460202934,Teleac,Q714426
7958145,Macroregiunea Unu,463185600,Cosniciu de Sus,Q731603
7958145,Macroregiunea Unu,460362259,Mogoaia,Q1178311
7958145,Macroregiunea Unu,462244381,Corni,Q726357
7958145,Macroregiunea Unu,454150890,Cărpinet,Q1082421
7958145,Macroregiunea Unu,280527703,Vârșolț,Q1081416
7958145,Macroregiunea Unu,463186108,Fălcușa,Q734971
7958145,Macroregiunea Unu,460352659,Chinciuș,Q431959
7958145,Macroregiunea Unu,447920733,Ciosa,Q525172
7958145,Macroregiunea Unu,460362378,Rigmani,Q740235
7958145,Macroregiunea Unu,460204083,Valea Uzului,Q1414355
7958145,Macroregiunea Unu,454151182,Tăutelec,Q651890
7958145,Macroregiunea Unu,462247565,Curtuiușu Mare,Q220995
7958145,Macroregiunea Unu,463184713,Cliț,Q731823
7958145,Macroregiunea Unu,280526255,Suplacu de Barcău,Q1088279
7958145,Macroregiunea Unu,422870729,Arți,Q3890715
7958145,Macroregiunea Unu,312956562,Beliș,Q428723
7958145,Macroregiunea Unu,460360261,Dulcea,Q911027
7958145,Macroregiunea Unu,454151626,Cresuia,Q755234
7958145,Macroregiunea Unu,454155946,Săbolciu,Q265351
7958145,Macroregiunea Unu,460203864,Aluniș,Q714323
7958145,Macroregiunea Unu,463185698,Giurtelecu Șimleului,Q43136
7958145,Macroregiunea Unu,463185000,Creaca,Q1189403
7958145,Macroregiunea Unu,460352882,Drăculea Bandului,Q687019
7958145,Macroregiunea Unu,454151754,Hidișel,Q755343
7958145,Macroregiunea Unu,460203418,Laz-Firtănuș,Q681919
7958145,Macroregiunea Unu,463185385,Hida,Q858383
7958145,Macroregiunea Unu,454151807,Răcaș,Q1253888
7958145,Macroregiunea Unu,447918454,Leșu,Q1129326
7958145,Macroregiunea Unu,460363850,Pădurea,Q990535
7958145,Macroregiunea Unu,460359154,Hodaia,Q1317744
13137186,Tigveni,422881526,Bârseștii de Sus,Q12082655
7958145,Macroregiunea Unu,422870607,Săsciori,Q648947
7958145,Macroregiunea Unu,422868595,Cheile Cibului,Q3892418
7958145,Macroregiunea Unu,462244940,Cernești,Q872282
7958145,Macroregiunea Unu,461608566,Valea Dobârlăului,Q907138
7958145,Macroregiunea Unu,1384238458,Câmpani,Q1195555
7958145,Macroregiunea Unu,114310670,Aiud,Q411080
7958145,Macroregiunea Unu,422868906,Dealu Muntelui,Q4221243
7958145,Macroregiunea Unu,454152051,Livada Beiușului,Q792604
7958145,Macroregiunea Unu,460371494,Ceanu Mare,Q663597
7958145,Macroregiunea Unu,463187080,Stâna,Q581688
7958145,Macroregiunea Unu,422868492,Dealu Lămășoi,Q12103068
7958145,Macroregiunea Unu,460354471,Odrihei,Q740286
7958145,Macroregiunea Unu,462245612,Berchezoaia,Q723946
7958145,Macroregiunea Unu,447919473,Ciceu-Corabia,Q580693
7958145,Macroregiunea Unu,389870509,Pișcari,Q4967018
7958145,Macroregiunea Unu,1281230801,Bulgaria,Q3656821
7958145,Macroregiunea Unu,261710732,Săndulești,Q1076062
7958145,Macroregiunea Unu,298022098,Dridif,Q3892383
7958145,Macroregiunea Unu,460355209,Sângeru de Pădure,Q733821
7958145,Macroregiunea Unu,460360174,Isla,Q675062
7958145,Macroregiunea Unu,454152628,Mierlău,Q735963
7958145,Macroregiunea Unu,460362601,Scurta,Q963702
7958145,Macroregiunea Unu,435190727,Cârțișoara,Q1077860
7958145,Macroregiunea Unu,454155342,Meziad,Q726506
7958145,Macroregiunea Unu,460360936,Bozeni,Q714342
7958145,Macroregiunea Unu,422868933,Ghirbom,Q757204
7958145,Macroregiunea Unu,454150470,Poienii de Jos,Q678886
